src,dst
67681,99107
67684,67866
67684,68621
67684,69427
67684,73802
67684,75903
67684,78289
67684,84911
67684,88401
67684,93199
67684,95281
67684,99464
67686,79685
67686,91618
67687,68571
67689,81964
67699,69358
67699,85328
67699,87441
67703,76041
67703,80360
67705,96250
67709,76012
67709,80354
67709,84590
67709,94101
67710,72299
67710,75267
67717,69071
67721,71438
67721,76564
67728,86670
67736,77110
67741,73452
67742,68309
67742,70622
67742,70810
67742,71191
67742,75778
67742,82957
67742,85257
67742,88142
67742,98165
67743,96686
67747,94097
67747,98859
67755,81389
67757,84259
67757,85226
67762,78056
67770,97705
67780,81668
67798,71317
67811,81673
67812,70974
67813,68406
67815,80095
67816,90764
67826,97543
67828,68237
67828,68558
67828,69530
67828,70037
67828,72484
67828,73072
67828,73761
67828,75503
67828,75561
67828,76556
67828,79142
67828,79620
67828,80201
67828,81441
67828,81538
67828,82555
67828,82675
67828,89176
67828,90411
67828,90534
67828,94319
67828,96153
67828,96212
67828,96564
67828,97649
67831,68720
67831,71338
67831,82622
67831,83909
67831,89418
67831,90889
67831,95380
67831,95464
67831,95696
67831,96450
67831,97963
67833,68435
67833,77114
67833,91434
67833,93805
67835,88707
67837,71433
67837,79692
67837,82220
67837,96643
67845,90691
67849,68706
67849,74933
67849,77309
67849,82029
67853,94319
67853,97705
67854,73024
67854,78160
67854,79099
67854,84278
67854,89009
67854,89328
67854,90393
67854,91079
67854,91276
67854,92102
67854,92804
67854,97117
67855,69592
67855,70440
67855,73480
67855,75713
67855,76277
67855,77446
67855,82377
67855,86072
67855,86973
67862,76422
67865,70623
67865,80242
67866,68621
67866,73802
67867,68885
67867,69081
67867,69592
67867,69849
67867,71883
67867,72648
67867,73480
67867,74787
67867,77446
67867,78696
67867,79417
67867,82543
67867,84703
67867,85653
67867,86644
67867,86690
67867,86973
67867,87225
67867,87411
67867,87637
67867,89425
67867,97016
67867,98122
67879,98013
67882,72115
67882,72152
67882,72659
67882,73068
67882,73217
67882,74344
67882,74473
67882,74775
67882,75114
67882,75949
67882,76857
67882,77105
67882,79002
67882,79565
67882,81849
67882,82299
67882,86222
67882,87652
67882,87824
67882,88955
67882,95859
67887,93343
67889,81068
67889,96819
67891,69438
67891,76320
67891,77368
67891,78355
67891,91418
67892,68880
67892,71640
67892,78700
67892,85706
67892,87127
67895,72397
67895,76206
67895,87293
67895,94571
67902,68218
67902,73655
67902,78854
67915,73404
67915,80287
67915,94988
67915,96808
67917,83212
67917,88341
67922,74199
67925,77684
67927,83356
67927,91284
67928,70249
67929,97358
67930,78717
67930,83858
67933,68897
67933,70785
67933,73230
67933,74938
67933,82872
67933,85273
67933,86157
67933,90252
67933,91274
67933,93580
67937,68489
67939,82143
67939,89532
67945,73802
67945,79778
67945,84911
67945,85665
67945,93270
67945,95281
67945,98929
67948,69762
67953,71674
67955,74786
67955,77808
67955,81032
67955,91819
67959,83765
67959,89645
67960,68676
67960,86450
67963,68317
67963,70433
67963,73970
67963,78042
67963,78215
67963,78292
67963,78902
67963,79490
67963,79565
67963,80220
67963,81953
67963,82582
67963,82830
67963,87393
67963,88457
67963,91544
67963,93199
67963,94770
67963,95223
67963,95229
67963,96064
67963,99103
67969,75366
67970,89870
67970,94367
67973,75251
67974,68692
67974,88027
67976,97387
67981,81310
67981,95195
67981,96689
67981,98690
67981,99065
67986,68307
67986,68493
67986,71050
67986,71251
67986,71416
67986,72259
67986,72471
67986,72578
67986,73780
67986,74794
67986,75368
67986,76928
67986,77513
67986,77522
67986,78286
67986,78292
67986,79099
67986,80186
67986,80330
67986,80363
67986,81223
67986,81381
67986,81953
67986,82012
67986,82733
67986,83828
67986,87260
67986,87539
67986,88257
67986,88365
67986,88502
67986,89418
67986,89977
67986,90012
67986,90260
67986,90569
67986,91025
67986,91079
67986,91276
67986,91482
67986,91650
67986,94137
67986,94994
67986,95169
67986,95349
67986,95628
67986,96307
67986,96962
67986,97233
67986,98405
67986,99467
67998,68706
67998,69127
67998,75103
67998,76554
67998,80330
67998,81809
67998,88202
67998,94102
67998,96779
67998,97825
67999,68148
67999,72094
67999,72620
67999,73011
67999,73035
67999,73131
67999,73515
67999,74553
67999,75261
67999,77760
67999,78169
67999,80776
67999,82180
67999,85075
67999,89060
67999,91217
67999,91292
67999,91294
67999,91808
68002,68455
68002,76078
68002,77746
68002,80520
68008,74770
68015,86109
68016,88731
68016,89168
68017,69557
68017,78719
68017,93072
68018,70386
68022,69948
68022,72433
68022,73328
68022,78887
68022,79301
68022,83401
68022,83817
68022,89505
68022,92242
68022,94466
68022,95421
68026,87733
68030,68169
68030,68576
68030,73567
68030,73625
68030,75963
68030,76565
68030,81538
68030,94836
68032,69081
68032,73475
68032,75713
68032,76277
68032,79634
68032,80431
68032,82377
68032,83064
68032,83748
68032,83912
68032,86501
68032,86504
68032,90158
68044,68153
68044,70312
68044,71150
68044,71338
68044,71492
68044,72050
68044,72306
68044,72552
68044,74344
68044,74473
68044,75114
68044,75185
68044,75509
68044,75729
68044,76377
68044,77362
68044,77599
68044,78902
68044,79490
68044,79491
68044,79849
68044,80213
68044,80444
68044,80921
68044,81926
68044,86269
68044,86286
68044,86654
68044,87652
68044,88955
68044,91491
68044,92227
68044,93199
68044,93216
68044,95223
68044,95229
68044,97277
68044,97575
68044,97954
68044,99267
68044,99290
68044,99345
68047,73405
68047,92061
68051,69210
68051,72094
68051,75498
68051,78169
68051,82360
68051,83180
68051,91937
68052,81494
68053,77474
68053,85015
68053,95209
68053,97146
68054,69529
68057,69102
68058,77237
68058,82354
68058,84341
68058,92473
68058,98225
68061,91911
68061,98648
68062,72841
68062,77877
68062,81513
68063,69619
68063,76339
68063,76623
68063,92808
68063,96122
68066,72471
68067,69110
68067,93041
68072,73235
68072,81273
68072,85626
68072,92053
68073,77770
68073,89032
68073,93664
68074,82132
68074,94473
68082,83021
68082,84610
68083,74846
68087,71673
68089,69542
68092,69853
68092,72494
68092,74143
68092,85235
68092,86941
68092,88218
68092,90094
68092,94777
68094,81274
68094,93174
68099,97494
68103,68982
68103,90569
68103,95349
68103,99470
68106,70458
68106,76736
68106,76898
68106,86894
68106,88609
68106,93870
68106,94742
68106,98743
68112,86331
68114,69039
68114,77370
68120,69706
68120,75963
68120,79620
68120,80502
68120,82242
68120,84618
68120,94866
68120,96373
68121,75658
68121,79617
68121,82779
68121,88353
68121,97207
68133,69341
68137,69706
68137,75561
68137,82234
68139,68409
68139,72921
68139,81261
68141,86772
68141,98572
68142,73555
68144,69406
68144,70947
68144,79980
68144,81492
68144,81852
68144,87917
68144,90363
68144,91418
68144,94160
68144,97260
68144,98241
68147,71685
68147,72640
68147,74993
68147,80320
68147,90886
68147,93014
68148,68277
68148,68735
68148,69210
68148,69349
68148,71059
68148,72620
68148,73447
68148,75261
68148,75570
68148,76123
68148,76202
68148,76945
68148,77121
68148,77378
68148,79567
68148,79783
68148,81503
68148,82360
68148,84877
68148,85838
68148,87279
68148,91104
68148,91217
68148,91292
68148,91937
68148,96429
68148,98626
68148,98866
68148,99326
68148,99390
68150,70050
68153,69175
68153,69522
68153,71338
68153,75114
68153,81606
68153,81849
68153,88955
68153,96636
68153,99071
68153,99267
68156,79962
68162,76480
68162,93227
68169,69706
68169,72484
68169,73567
68169,73625
68169,73995
68169,75561
68169,75750
68169,76565
68169,77369
68169,78817
68169,80938
68169,81538
68169,90528
68169,97556
68180,92830
68180,96877
68182,96871
68183,74005
68183,75524
68183,91971
68183,98509
68184,88461
68185,69324
68197,77820
68197,87184
68197,88401
68197,93270
68201,75524
68202,69255
68202,69776
68202,69825
68202,77549
68202,85008
68202,87273
68202,89159
68202,90355
68205,70260
68206,76802
68217,70310
68217,71273
68217,71359
68217,72411
68217,75368
68217,76385
68217,76780
68217,77190
68217,81665
68217,81678
68217,82169
68217,84897
68217,85645
68217,86229
68217,87999
68217,88825
68217,89728
68217,89977
68217,91544
68217,92921
68217,94022
68217,97233
68217,98113
68217,98349
68218,73655
68218,78854
68220,90153
68223,83839
68230,73515
68230,77892
68237,68525
68237,70037
68237,75859
68237,76556
68237,78639
68237,80505
68237,82401
68237,82555
68237,84180
68237,86404
68237,86826
68237,90411
68237,90534
68237,93957
68237,94319
68237,97649
68243,69339
68243,69835
68243,82622
68243,82698
68243,90200
68243,94225
68243,98250
68244,86203
68245,70993
68248,76172
68248,77214
68248,80882
68248,83898
68248,97114
68257,79852
68261,78663
68262,70083
68262,73860
68262,78066
68262,79258
68262,79620
68262,80143
68262,80800
68262,80816
68262,84486
68262,89102
68262,97435
68262,97604
68262,98319
68262,98341
68264,86206
68268,73935
68268,90363
68270,68913
68270,69948
68270,70505
68270,71011
68270,73183
68270,73328
68270,73935
68270,83207
68270,86856
68270,95591
68270,99398
68272,74933
68272,80330
68275,73336
68275,77858
68275,91819
68275,95213
68276,73911
68277,69520
68277,70214
68277,71489
68277,71685
68277,71817
68277,72433
68277,72620
68277,73509
68277,74429
68277,74993
68277,75242
68277,75570
68277,76202
68277,77378
68277,77400
68277,77447
68277,77760
68277,77950
68277,78766
68277,79176
68277,79301
68277,79783
68277,80684
68277,80739
68277,81503
68277,82246
68277,82348
68277,82776
68277,83428
68277,83747
68277,84293
68277,86555
68277,90111
68277,90931
68277,91828
68277,93443
68277,94136
68277,95820
68277,96429
68277,96882
68277,97107
68277,97146
68277,97428
68277,98347
68277,98629
68277,99445
68278,68546
68278,73800
68278,75368
68278,75709
68278,77272
68278,77977
68278,77989
68278,80877
68278,83935
68278,85106
68278,86184
68278,86575
68278,87313
68278,88003
68278,88068
68278,89009
68278,89328
68278,89728
68278,90208
68278,90393
68278,91264
68278,91801
68278,94223
68278,97248
68278,98126
68278,98466
68279,68903
68279,71148
68279,73473
68279,73503
68279,74473
68279,75981
68279,78309
68279,82012
68279,82299
68279,85159
68279,90899
68279,92194
68279,95859
68279,96064
68298,77285
68298,82251
68298,82776
68298,89461
68298,95781
68299,86732
68299,89309
68300,78345
68300,81311
68300,82292
68300,98394
68303,69347
68303,70497
68303,71691
68303,76483
68303,77044
68303,86024
68303,90992
68303,92073
68303,94648
68303,96432
68303,97583
68307,68781
68307,68982
68307,69175
68307,71050
68307,71073
68307,71380
68307,71401
68307,71416
68307,72259
68307,72555
68307,73503
68307,73660
68307,74473
68307,74984
68307,75299
68307,75365
68307,75368
68307,75709
68307,75981
68307,76385
68307,77513
68307,77680
68307,78160
68307,79612
68307,79759
68307,80083
68307,81223
68307,81665
68307,83523
68307,83935
68307,84130
68307,84914
68307,84967
68307,85106
68307,85394
68307,85407
68307,86556
68307,87782
68307,88003
68307,89063
68307,89115
68307,89765
68307,89974
68307,90569
68307,91349
68307,92012
68307,94033
68307,94153
68307,94223
68307,94684
68307,94746
68307,95169
68307,95349
68307,96114
68307,96944
68307,97233
68307,97575
68307,98405
68307,99154
68307,99470
68310,74895
68310,82167
68310,84618
68317,69260
68317,69363
68317,72306
68317,73970
68317,74435
68317,74473
68317,74938
68317,75114
68317,75553
68317,75785
68317,77250
68317,77362
68317,78292
68317,78309
68317,78713
68317,78798
68317,78902
68317,79490
68317,80100
68317,81953
68317,83779
68317,84611
68317,86654
68317,89728
68317,91491
68317,92101
68317,93216
68317,96064
68317,96795
68317,99345
68319,79840
68324,84060
68324,88963
68326,85704
68326,98815
68343,88027
68345,69761
68345,75630
68345,79895
68345,80775
68345,91454
68347,89877
68347,96689
68350,78384
68350,95235
68358,70590
68358,77931
68358,90534
68358,93081
68358,94319
68358,95076
68366,68489
68366,74674
68366,75597
68366,81935
68366,93166
68366,95851
68367,89926
68367,90528
68370,72764
68370,76588
68370,87703
68370,88455
68370,91374
68370,94233
68370,98061
68374,71189
68374,72900
68374,95412
68375,72347
68377,78601
68387,75801
68387,99089
68390,70673
68390,72882
68390,74232
68390,80034
68390,81478
68390,84403
68390,91801
68390,92042
68390,92804
68390,97072
68391,77898
68393,70629
68393,81303
68393,86001
68393,87818
68393,88455
68393,89150
68393,90217
68393,91213
68393,94443
68397,88149
68397,93875
68400,69167
68400,69272
68400,70727
68400,78401
68400,80255
68400,86682
68400,88424
68400,88924
68400,89384
68400,89913
68400,91176
68400,93033
68400,93193
68400,94658
68407,68706
68407,68785
68407,73191
68407,73230
68407,77362
68407,78889
68407,87256
68407,91611
68407,91679
68407,93003
68407,93170
68407,93938
68407,97083
68409,72921
68409,74603
68409,74984
68409,81261
68411,75967
68411,76615
68411,80804
68411,85276
68411,88189
68411,90928
68412,68445
68412,76563
68412,76653
68412,91745
68414,72764
68414,80287
68414,80931
68414,82169
68414,85183
68414,88127
68414,89977
68414,90200
68414,90289
68414,91582
68414,94225
68414,97065
68414,97233
68414,98250
68418,94864
68426,80687
68426,95413
68428,71815
68428,78860
68428,81890
68428,88300
68436,69428
68436,83406
68436,95918
68441,75715
68443,94915
68445,68706
68445,69155
68445,71416
68445,72471
68445,72814
68445,73800
68445,75368
68445,76563
68445,76653
68445,77989
68445,80330
68445,82313
68445,83523
68445,89201
68445,89535
68445,91745
68445,91867
68445,94948
68445,94994
68445,96962
68446,96086
68447,69571
68447,72507
68452,82476
68452,83391
68452,94446
68453,75260
68454,69565
68454,84287
68454,97943
68455,68581
68455,69787
68455,70002
68455,71380
68455,75804
68455,76041
68455,77746
68455,78529
68455,78798
68455,80956
68455,86157
68455,90252
68455,93894
68455,94165
68455,94395
68457,81252
68457,81293
68457,88070
68457,94135
68457,94560
68457,97355
68460,77976
68460,87218
68460,92529
68461,72486
68461,72669
68461,73082
68461,77659
68461,79094
68461,81569
68461,82220
68461,82886
68461,83525
68461,83860
68461,84820
68461,89561
68461,92225
68461,96643
68461,98532
68461,98642
68462,76963
68462,78929
68462,81515
68462,85933
68463,71454
68463,74757
68463,78632
68463,81486
68463,84359
68463,85577
68463,86305
68471,88718
68472,70184
68472,82168
68472,89715
68473,83012
68473,95130
68476,68719
68476,78215
68476,79407
68476,90054
68480,75963
68480,80938
68483,72018
68483,80750
68483,81066
68483,82622
68483,84597
68483,94988
68484,78529
68484,79895
68484,85273
68484,91886
68485,69531
68485,95665
68489,74018
68489,74041
68489,75597
68489,76972
68489,87098
68489,92061
68489,95851
68491,69868
68491,69956
68491,89996
68491,95035
68491,95765
68491,96037
68493,69725
68493,70614
68493,71073
68493,72258
68493,72578
68493,73499
68493,75949
68493,84914
68493,87999
68493,93700
68493,94746
68493,95648
68493,95866
68494,73331
68495,98254
68503,72779
68503,96611
68504,95334
68507,70172
68507,83735
68507,92868
68507,94459
68512,68535
68512,68733
68512,93928
68513,99150
68515,69914
68515,94530
68515,98843
68519,69183
68521,85144
68521,89009
68525,71219
68525,73176
68525,75503
68525,75561
68525,81530
68525,90534
68525,90680
68525,93081
68525,96758
68525,98074
68528,69697
68531,83623
68533,68714
68533,70235
68533,70518
68533,71685
68533,72279
68533,73620
68533,73864
68533,74663
68533,75112
68533,75258
68533,75383
68533,76029
68533,76346
68533,76792
68533,77242
68533,77521
68533,78299
68533,79385
68533,80521
68533,81234
68533,81467
68533,82278
68533,82561
68533,82625
68533,83029
68533,83140
68533,83307
68533,84125
68533,85697
68533,87138
68533,89967
68533,92075
68533,92248
68533,93331
68533,93710
68533,95486
68533,95489
68533,97628
68533,97919
68533,99139
68535,68733
68535,68965
68535,83922
68535,89148
68535,93928
68535,95749
68535,96330
68535,96966
68535,97784
68535,98432
68538,84338
68541,74071
68542,69234
68546,74226
68546,75227
68546,77272
68546,80034
68546,83333
68546,85106
68546,86190
68546,88068
68546,89728
68546,89831
68546,90210
68546,90252
68546,91274
68546,91669
68546,91801
68546,92950
68546,97508
68546,97940
68546,98126
68548,96728
68549,73492
68549,78776
68549,89831
68549,98915
68551,68702
68551,70794
68551,71678
68551,72251
68551,73285
68551,73296
68551,74662
68551,75363
68551,76107
68551,77212
68551,78253
68551,79293
68551,79735
68551,80195
68551,84293
68551,89167
68551,91082
68551,93349
68551,93867
68555,72710
68555,73780
68555,78165
68555,86814
68555,88502
68555,96062
68555,96895
68556,70184
68556,70493
68556,72113
68556,73800
68556,77589
68556,77654
68556,79491
68556,82313
68556,88250
68556,89146
68556,90897
68556,93176
68556,94795
68556,95615
68558,69255
68558,69530
68558,73117
68558,73344
68558,73761
68558,75503
68558,75524
68558,77053
68558,78846
68558,79679
68558,80505
68558,82319
68558,82555
68558,84657
68558,87505
68558,89176
68558,89759
68558,92376
68558,94319
68558,94705
68558,96153
68558,96212
68558,99230
68566,98811
68567,71126
68567,71817
68567,74374
68567,77945
68567,78624
68567,78766
68567,80776
68567,81492
68567,84836
68567,89645
68567,92110
68567,93729
68567,96429
68567,96462
68567,98800
68572,71126
68572,75986
68573,77927
68576,75953
68576,81538
68580,69070
68580,78450
68581,69312
68581,69787
68581,71148
68581,71150
68581,73970
68581,74473
68581,74938
68581,75106
68581,75495
68581,75764
68581,76041
68581,79486
68581,80034
68581,80956
68581,82299
68581,82482
68581,82582
68581,83043
68581,84377
68581,86417
68581,86466
68581,89328
68581,90252
68581,90393
68581,90899
68581,91274
68581,92804
68581,93894
68581,96064
68590,72865
68590,76459
68590,79606
68590,86317
68594,82265
68599,92973
68612,76646
68615,68902
68620,70440
68620,70701
68620,75713
68620,80261
68620,90158
68620,96306
68620,96552
68621,81867
68626,82085
68636,75592
68636,82735
68636,84457
68636,85492
68636,87004
68636,89168
68636,89347
68636,92100
68639,69443
68639,74120
68639,95786
68640,78846
68640,94195
68644,99264
68647,70137
68648,75187
68648,83308
68651,70497
68651,76131
68651,81228
68657,85809
68664,98686
68666,69565
68666,71019
68666,71953
68666,75328
68666,78321
68666,82413
68666,83391
68666,90211
68666,90419
68666,91244
68668,69080
68668,84699
68668,89062
68668,97218
68669,92435
68669,94503
68674,75194
68675,92118
68676,88012
68676,94857
68682,88127
68682,88303
68682,90655
68682,90813
68682,93162
68682,94811
68682,96520
68684,86157
68684,86802
68684,95668
68691,71241
68692,88027
68695,70555
68701,77274
68702,73746
68702,76107
68702,78700
68704,71436
68704,71442
68704,71685
68704,72680
68704,75131
68704,75261
68704,75383
68704,75933
68704,76440
68704,76963
68704,77400
68704,78299
68704,79327
68704,80811
68704,81467
68704,81515
68704,82180
68704,82324
68704,82561
68704,83000
68704,83780
68704,87138
68704,87945
68704,88729
68704,88890
68704,89409
68704,89684
68704,89955
68704,91808
68704,93014
68704,93331
68704,95916
68704,96834
68704,97146
68704,97532
68704,97628
68704,99254
68706,69127
68706,71796
68706,71894
68706,72471
68706,73800
68706,74650
68706,74986
68706,75299
68706,75368
68706,76369
68706,76682
68706,77977
68706,77989
68706,79999
68706,80330
68706,82178
68706,82313
68706,88969
68706,93170
68706,97083
68707,74397
68707,74984
68708,84241
68708,98509
68714,68735
68714,69728
68714,70235
68714,70651
68714,71685
68714,71977
68714,72279
68714,72680
68714,72897
68714,73431
68714,73620
68714,74595
68714,74663
68714,75258
68714,76029
68714,76483
68714,77242
68714,77447
68714,77521
68714,78299
68714,79327
68714,79674
68714,80347
68714,80521
68714,82561
68714,83029
68714,83933
68714,84125
68714,84431
68714,84796
68714,85697
68714,85838
68714,87138
68714,87858
68714,88758
68714,89409
68714,89431
68714,89684
68714,89955
68714,90837
68714,92075
68714,93331
68714,93710
68714,95489
68714,96257
68714,97756
68714,97919
68714,99254
68715,72484
68716,84841
68719,74966
68719,77190
68719,78215
68719,79002
68719,81993
68719,83569
68719,91818
68719,94022
68720,71338
68720,74411
68720,74584
68720,89418
68720,97783
68721,74071
68721,82295
68721,85970
68721,86623
68721,91611
68722,78748
68729,69681
68729,79749
68729,85921
68729,98904
68733,93928
68735,68951
68735,69948
68735,70497
68735,70682
68735,71059
68735,71478
68735,71868
68735,72324
68735,72433
68735,72547
68735,73121
68735,73183
68735,73211
68735,73296
68735,73431
68735,74588
68735,75462
68735,76320
68735,76346
68735,77368
68735,77378
68735,77638
68735,78929
68735,79301
68735,79327
68735,79866
68735,80347
68735,82518
68735,83207
68735,83933
68735,84720
68735,84796
68735,85649
68735,86837
68735,89167
68735,89243
68735,89352
68735,90568
68735,90837
68735,90886
68735,91082
68735,91386
68735,92602
68735,94150
68735,95299
68735,95591
68735,96704
68735,97909
68735,97919
68735,98358
68737,82002
68738,87424
68742,69302
68742,94559
68745,74588
68745,75104
68745,86778
68745,93787
68745,96832
68745,97335
68749,71083
68749,77082
68749,84076
68749,94968
68750,70597
68750,88025
68754,90382
68757,82591
68759,81752
68760,73344
68760,80371
68760,82773
68760,84541
68760,86718
68760,89091
68760,96331
68763,79870
68764,70225
68764,71478
68764,76320
68764,78079
68764,80195
68764,88058
68764,97788
68772,72178
68772,73182
68772,84428
68772,86080
68772,89733
68772,96793
68776,76012
68777,71150
68778,69604
68778,79295
68781,70311
68781,71416
68781,74407
68781,75368
68781,75709
68781,77989
68781,80083
68781,82844
68781,87419
68781,87539
68784,69848
68785,68908
68785,71150
68785,71338
68785,73473
68785,76377
68785,77362
68785,79491
68785,83532
68785,91679
68788,73622
68788,87868
68788,94145
68788,97792
68789,81065
68789,90068
68789,91416
68789,92510
68796,73467
68798,77694
68802,84378
68802,95909
68804,79030
68804,84429
68808,68913
68808,72392
68808,72433
68808,72547
68808,75462
68808,79135
68808,81588
68808,95498
68808,97046
68809,89857
68810,69668
68810,70184
68810,73562
68810,74933
68810,75110
68810,77513
68810,78587
68810,80330
68810,82029
68810,93176
68810,99426
68812,76834
68812,80726
68816,82318
68817,75952
68818,76371
68819,90030
68820,69115
68830,87102
68837,69449
68849,78173
68865,76250
68866,71522
68866,75344
68866,76483
68866,76893
68866,79982
68866,80046
68866,80957
68866,89352
68866,90892
68866,93049
68866,93571
68867,89148
68867,89465
68878,69415
68880,75328
68880,77629
68880,87127
68880,89408
68880,97805
68881,68885
68881,71883
68881,76316
68881,79549
68881,79592
68881,79908
68881,79914
68881,80697
68881,84636
68881,84703
68881,86504
68881,87637
68881,91322
68881,97434
68881,98122
68885,69592
68885,71883
68885,73480
68885,76316
68885,76826
68885,79417
68885,79549
68885,81965
68885,83064
68885,84703
68885,86973
68885,87225
68885,87637
68885,98122
68887,69406
68887,70947
68887,76615
68887,81136
68887,83402
68887,85276
68887,90018
68887,90900
68887,91132
68887,94429
68887,98800
68892,96496
68897,69253
68897,72306
68897,87992
68897,93887
68902,76661
68902,77883
68902,78744
68902,81396
68902,84255
68903,69750
68903,71073
68903,71148
68903,73492
68903,73503
68903,73562
68903,74650
68903,75237
68903,75764
68903,75981
68903,76060
68903,76342
68903,77732
68903,79759
68903,80034
68903,82012
68903,84285
68903,85144
68903,85159
68903,85378
68903,85413
68903,85679
68903,88003
68903,89985
68903,90041
68903,91360
68903,91669
68903,96064
68903,96443
68903,97931
68903,97940
68903,98126
68903,98675
68903,99154
68903,99294
68908,69346
68908,73580
68908,75758
68908,77362
68908,80928
68908,86556
68908,89418
68913,68951
68913,71706
68913,71868
68913,73087
68913,73183
68913,73211
68913,73296
68913,75462
68913,78624
68913,79162
68913,79866
68913,81234
68913,82518
68913,83207
68913,84258
68913,84720
68913,87995
68913,88758
68913,89243
68913,90568
68913,91082
68913,91386
68913,92602
68913,93049
68913,93397
68913,95576
68913,96554
68913,97268
68913,98752
68915,72085
68915,72408
68915,72541
68915,73131
68915,75545
68915,75570
68915,77378
68915,77624
68915,79783
68915,80347
68915,80425
68915,86555
68915,87279
68915,90111
68915,90950
68915,91247
68915,91292
68915,91294
68915,93443
68915,93454
68915,94064
68915,96998
68915,97076
68915,97107
68915,97957
68915,97971
68915,98347
68915,99429
68918,72137
68918,80277
68918,83244
68918,84953
68918,88537
68918,91346
68919,74833
68919,94717
68924,88529
68926,69437
68926,69522
68926,72244
68926,72718
68926,72769
68926,72935
68926,73275
68926,73525
68926,74794
68926,74984
68926,75553
68926,76336
68926,77513
68926,78704
68926,81303
68926,81926
68926,82169
68926,83167
68926,85285
68926,89418
68926,89977
68926,90205
68926,91564
68926,92988
68926,94417
68926,94421
68926,96944
68926,98174
68934,91636
68936,95209
68937,85670
68939,78038
68946,70562
68946,72332
68946,74063
68951,69948
68951,72324
68951,73121
68951,73183
68951,73211
68951,73296
68951,74428
68951,75462
68951,76346
68951,79327
68951,79866
68951,82518
68951,83140
68951,83207
68951,84258
68951,84547
68951,84720
68951,86837
68951,89243
68951,89352
68951,90568
68951,90837
68951,91082
68951,91386
68951,92602
68951,93049
68951,93397
68951,93729
68951,96704
68951,97909
68955,79291
68955,82391
68955,91361
68957,77015
68957,84962
68962,76517
68962,97882
68964,71115
68968,72007
68969,86533
68974,95188
68976,77734
68976,86384
68979,69776
68982,70364
68982,73660
68982,74984
68982,77513
68982,79974
68982,82034
68982,85844
68982,88044
68982,92988
68982,94684
68982,99470
68983,73024
68984,71542
68984,94601
68985,76086
68985,83688
68993,75750
68997,73128
68999,70002
68999,79998
68999,86390
68999,94838
68999,95804
69006,72735
69006,76910
69006,77325
69006,83914
69012,81317
69021,73675
69021,96860
69026,69468
69026,83726
69026,86019
69028,72700
69028,74530
69028,77356
69028,77521
69028,77797
69028,78511
69028,83034
69028,91590
69028,92102
69028,92627
69028,93612
69028,96882
69028,97436
69028,98261
69028,98596
69034,71010
69039,85098
69042,69084
69042,70673
69042,72555
69042,73024
69042,73503
69042,74232
69042,75537
69042,75764
69042,75981
69042,76928
69042,77513
69042,78160
69042,79099
69042,81223
69042,82012
69042,82496
69042,82815
69042,83935
69042,86412
69042,87782
69042,88257
69042,88825
69042,89519
69042,89693
69042,91025
69042,91079
69042,91276
69042,91482
69042,92102
69042,92568
69042,94137
69042,94223
69042,95349
69042,96307
69042,97233
69057,84209
69057,84286
69057,91278
69057,93401
69058,92492
69058,93401
69058,99093
69059,82978
69059,84694
69059,87685
69059,91023
69063,74704
69063,94635
69070,77763
69070,96057
69070,97792
69073,84971
69073,86419
69073,98402
69079,86182
69081,69592
69081,72409
69081,74787
69081,76282
69081,82377
69081,82543
69081,83748
69081,85653
69081,97016
69084,70673
69084,71926
69084,72718
69084,73024
69084,75729
69084,77152
69084,78160
69084,79471
69084,82815
69084,83523
69084,83935
69084,88531
69084,88825
69084,89693
69084,91079
69084,91276
69084,92102
69084,94223
69084,94640
69084,98418
69086,70108
69086,72188
69086,85876
69086,94205
69094,93574
69095,69943
69095,72623
69095,72769
69095,80330
69095,85978
69096,73300
69096,77763
69109,75315
69120,82628
69120,84945
69121,71639
69121,82231
69123,78882
69123,91247
69126,72781
69126,83186
69127,70078
69127,71206
69127,74650
69127,74656
69127,75299
69127,75709
69127,75785
69127,76342
69127,76369
69127,77977
69127,80330
69127,82178
69127,82852
69127,83015
69127,85991
69127,89974
69127,96195
69127,96944
69127,97940
69132,99188
69140,78637
69140,79083
69140,80033
69143,72855
69144,71474
69144,73121
69144,78929
69153,86402
69155,76563
69155,81966
69155,89201
69155,96396
69157,76232
69157,79379
69159,79673
69161,72689
69161,90924
69167,69272
69167,70727
69167,80255
69167,81461
69167,81797
69167,88424
69167,89913
69167,91176
69167,93033
69167,94658
69171,93938
69171,97277
69174,93858
69175,71050
69175,71401
69175,71416
69175,71816
69175,72259
69175,72555
69175,72952
69175,73503
69175,74794
69175,74984
69175,75981
69175,76385
69175,77513
69175,77680
69175,80083
69175,81223
69175,81606
69175,81665
69175,82012
69175,82496
69175,83853
69175,83935
69175,85285
69175,85407
69175,87782
69175,88257
69175,88871
69175,89115
69175,89504
69175,90806
69175,92067
69175,93616
69175,94137
69175,94684
69175,95349
69175,96962
69175,97233
69175,97783
69175,98405
69177,69515
69177,69857
69192,70804
69192,78927
69192,81681
69192,81763
69192,83280
69192,84209
69192,86282
69192,93669
69192,95412
69195,74006
69195,84706
69199,69297
69199,74501
69205,88874
69207,72962
69207,75139
69207,80505
69207,82401
69207,83122
69207,84481
69207,84578
69207,87128
69207,89176
69207,96212
69208,85455
69210,82360
69210,85307
69210,91937
69217,76220
69217,76949
69219,70093
69219,76110
